3268	elevadora=2;	forklift truck=2;	élévatrice=2;
3269	espaldera=2;	wall bars=2;	espalier=2;
3270	exprimidor=2;	juicer=2;	presse-agrumes=2;
3271	florero=2;	flower vase=2;	vase=2;
3272	frigorifico=2;nevera=2;	refrigerator=2;fridge=2;	réfrigérateur=2;réfrigérateur=2;
3273	fuente de beber=2;fuente=2;	drinking fountain=2;fountain=2;	fontaine d'eau potable=2;source=2;
3274	fuente ornamental=2;fuente=2;	ornamental fountain=2;fountain=2;	fontaine ornementale=2;source=2;
3275	furgoneta=2;	van=2;	fourgonnette=2;
3276	gambas=2;	shrimps=2;	crevettes=2;
3277	lancha=2;	motorboat=2;	canot=2;
3278	leotardo=2;leotardos=2;	leotards=2;	collant=2;
3279	librería=2;	bookshelf=2;	librairie=2;
3280	longaniza=2;	sausage=2;	saucisse=2;
3281	marco con foto=2;marco=2;	framed photo=2;frame=2;	cadre avec photo=2;encadrement=2;
3282	marioneta=2;títere=2;	puppet=2;puppet=2;	marionnette=2;marionnette=2;
3283	modelar=3;	model=3;	modeler=3;
3284	morcilla=2;	black pudding =2;	boudin=2;
3285	paragüero=2;	umbrella stand=2;	porte-parapluie=2;
3286	percha=2;	coat hanger=2;	cintre=2;
3287	petanca=2;	petanque=2;	pétanque=2;
3288	radiador=2;cálido=4;	radiator=2;warm=4;	radiateur=2;chaud=4;
3289	rasera=2;	spatula=2;	écumoire=2;
3290	salchichón=2;	sausage=2;	saucisson=2;
3291	taburete=2;	stool=2;	tabouret=2;
3292	toallero=2;	towel holder=2;	porte-serviette=2;
3293	tocar=2;palpar=2;	touch=2;to touch=2;	toucher=2;palper=2;
3294	alubias=2;alubias=2;judías=2;judías=2;legumbres=2;legumbres=2;	beans=2;beans=2;bean plants=2;beans=2;pulses=2;pulses=2;	haricots=2;haricots=2;haricots=2;haricots=2;légumes secs=2;légumes secs=2;
3295	mesilla=2;	bedside table=2;	petite table=2;
3296	americana=4;vestido=2;americana=2;prenda=2;	jacket=4;dress=2;jacket=2;garment=2;	veste=4;vêtement=2;veste=2;vêtement=2;
3297	cura=2;sacerdote=2;	priest=2;priest=2;	curé=2;prêtre=2;
3298	dedo=2;	finger=2;	doigt=2;
3299	descansar=3;reposar=3;descanso=2;	to rest=3;to rest=3;rest=2;	se reposer=3;reposer=3;repos=2;
3300	empanadillas=2;	meat pasties=2;	friands=2;
3301	escarabajo=2;	beetle=2;	scarabée=2;
3302	curar=3;sanar=3;	cure=3;to heal=3;	soigner=3;guérir=3;
3303	dedal=2;	thimble=2;	dé à coudre=2;
3304	diadema=2;	crown=2;	serre-tête=2;
3306	esparadrapo=2;	sticking plaster=2;	sparadrap=2;
3307	esposas=2;	handcuffs=2;	menottes=2;
3308	enfermar=3;enfermedad=2;enfermo=4;paciente=2;	become ill=3;illness=2;ill=4;patient=2;	tomber malade=3;maladie=2;malade=4;patient=2;
3309	estómago=2;	stomach=2;	estomac=2;
3310	estrella de mar=2;	starfish=2;	étoile de mer=2;
3311	extintor=2;	extinguisher=2;	extincteur=2;
3312	farmacéutica=2;	chemist=2;pharmacist=2;apothecary=2;druggist=2;	pharmacienne=2;
3313	farmacia=2;	pharmacy=2;	pharmacie=2;
3314	farola=2;	light post=2;	lampadaire=2;
3315	ferretería=2;	ironmonger=2;	quincaillerie=2;
3316	flamenco=2;		flamenco=2;
3317	flan=2;	crème caramel=2;	flan=2;
3318	florista=2;	florist=2;	fleuriste=2;
3319	floristería=2;	flower shop=2;	magasin de fleurs=2;
3320	fontanería=2;	plumber=2;	plomberie=2;
3321	fontanero=2;	plumber=2;	plombier=2;
3322	frasco=2;bote=2;	bottle=2;can=2;jar=2;	flacon=2;boîte=2;
3323	fregar=3;	to scrub=3;	laver=3;
3324	fregona=2;	mop=2;	serpillière=2;
3325	freír=3;	to fry=3;	frire=3;
3326	frente=2;	forehead=2;	front=2;
3327	frutería=2;	greengrocer's=2;	fruiterie=2;
3328	frutera=2;vendedora=2;	fruit seller=2;seller=2;salesman=2;saleswoman=2;	fruitière=2;vendeuse=2;
3329	gafas=2;	glasses=2;	lunettes=2;
3330	gafas de sol=2;gafas=2;	sun-glasses=2;glasses=2;	lunettes de soleil=2;lunettes=2;
3331	galleta de chocolate=2;	chocolate biscuit=2;	gâteau au chocolat=2;
3332	garganta=2;	throat=2;	gorge=2;
3333	gato=2;	jack=2;	chat=2;
3334	gaviota=2;	seagull=2;	mouette=2;
3335	gel=2;	gel=2;	gel=2;
3336	golondrina=2;	swallow=2;	hirondelle=2;
3337	granja=2;granja=2;	farm=2;farm=2;	ferme=2;ferme=2;
3338	granjero=2;	farmer=2;	fermier=2;
3339	grifo=2;grifo monomando=4;monomando=2;	tap=2;monotap=4;single handle mixer=2;	robinet=2;robinet mitigeur=4;mélangeur=2;
3340	gris=4;color=2;	grey=4;colour=2;	gris=4;couleur=2;
3341	grúa=2;	crane=2;	grue=2;
3342	guardia civil=2;guardia=2;	civil guard=2;guard=2;	garde=2;
3343	guardia de seguridad=4;guardia=2;	security guard=4;guard=2;	agent de sécurité=4;garde=2;
3344	gusano=2;	worm=2;	ver=2;
3345	hablar=3;charlar=3;dialogar=3;charla=2;conversar=3;conversación=2;diálogo=2;	to speak=3;to chat=3;to talk=3;chat=2;talk=3;converse=3;conversation=2;dialogue=2;	parler=3;causer=3;dialoguer=3;discussion=2;discuter=3;conversation=2;dialogue=2;
3346	hámster=2;	hamster=2;	hamster=2;
3347	heladería=2;	ice cream shop=2;	magasin de glaces=2;
3348	helado=2;	ice-cream=2;	glace=2;
3349	lima de uñas=2;lima=2;	nail file=2;file=2;	lime à ongles=2;lime=2;
3350	limpiacristales=2;limpiaventanas=2;	window cleaner=2;window cleaner=2;	lave-vitres=2;lave-vitre=2;
3351	limpiar=3;limpiar el polvo=3;	to clean=3;to dust=3;	nettoyer=3;enlever la poussière=3;
3353	agujas de lana=2;agujas=2;	crochet=2;(knitting) needle=2;	aiguille à tricoter=2;aiguilles=2;
3355	azul=4;color=2;azul claro=4;	blue=4;colour=2;light blue=4;	bleu=4;couleur=2;bleu clair=4;
3356	bastoncillos=2;	cotton swab=2;	cotons tiges=2;
3357	óptica=2;	optician=2;	opticien=2;
3358	panadero=2;	baker=2;	boulanger=2;
3359	panadera=2;vendedora=2;dependienta=2;	baker=2;seller=2;salesman=2;saleswoman=2;shop assistant=2;saleswoman=2;	boulangère=2;vendeuse=2;vendeuse=2;
3360	pasador=2;	hair slide=2;	barrette=2;
3361	pastelería=2;	patisserie=2;	pâtisserie=2;
3362	pene=2;	penis=2;	pénis=2;
3363	perfumería=4;	perfume=4;	parfumerie=4;
3364	pescadería=2;	fish shop=2;	poissonnerie=2;
3365	pescadera=2;vendedora=2;dependienta=2;	fishmonger=2;seller=2;salesman=2;saleswoman=2;shop assistant=2;saleswoman=2;	poissonière=2;vendeuse=2;vendeuse=2;
3366	pescador=2;pescar=3;pesca=2;marino=2;	fisherman=2;fish=3;fishing=2;sailor=2;	pêcheur=2;pêcher=3;pêche=2;marin=2;
3367	pescador=2;pesca=2;	fisherman=2;fishing=2;	pêcheur=2;pêche=2;
3368	pez martillo=2;	hammerhead shark=2;	poisson marteau=2;
3369	picar=2;	hit=2;	tailler=2;
3370	piloto=2;	driver / pilot=2;	pilote=2;
3371	pipas=2;	pips=2;	pipas=2;
3372	pistachos=2;	pistachios=2;	pistaches=2;
3373	placa vitrocerámica=2;vitrocerámica=2;	ceramic plate=2;vitroceramic cooktop=2;	plaque vitrocéramique=2;vitrocéramique=2;
3374	pollería=2;	chicken shop=2;	magasin de volailles=2;
3375	pollero=2;	chicken seller=2;	marchand de poulets=2;
3376	pomada=2;crema=2;	ointment=2;cream=2;	pommade=2;crème=2;
3377	psicólogo=4;sicólogo=2;	psychologist=4;psychologist=2;	psychologue=4;psychologue=2;
3378	puerros=2;puerro=2;	leeks=2;leek=2;	poireaux=2;poireau=2;
3379	pulpo=2;	octopus=2;	poulpe=2;
3380	quesitos=2;	cheese wedges=2;	fromage en portion=2;
3381	quiosquero=4;dependiente=2;vendedor=2;kioskero=2;	kiosk owner=4;shop assistant=2;salesclerk=2;shopkeeper=2;newsstand clerk=2;	marchand de journaux=4;vendeur=2;vendeur=2;marchand de journaux=2;
3382	rincón=2;	corner=2;	coin=2;
3383	sandwich=2;	sandwich=2;	sandwich=2;
3384	sapo=2;	frog=2;	crapaud=2;
3385	selva=2;	jungle=2;	jungle=2;
3386	setas=2;	mushrooms=2;	champignons=2;
3387	sobre=2;	envelope=2;	enveloppe=2;
3388	sombra de ojos=2;	eye shadow=2;	ombre à paupières=2;
3389	supermercado=2;mercado=2;súper=2;	supermarket=2;market=2;supermarket=2;	supermarché=2;marché=2;super=2;
3390	taco=2;	cube=2;	cheville=2;
3391	taladrar=3;	drill=3;	percer=3;
3392	taladro=2;	drill=2;	perceuse=2;
3399	talon=2;	heel=2;	talon=2;
3400	tanque=2;	tank=2;	tanque=2;
3401	tebeo=2;cómic=2;	illustrated children's book series=2;	bande dessinée=2;
3402	tela=2;	material=2;	tissu=2;
3403	tijera de podar=2;tijeras para podar=2;	pruning scissors=2;pruning scissors=2;	sécateur=2;cisailles=2;
3404	tirita=2;	band aid=2;	pansement=2;
3405	tobillo=2;	ankle=2;	cheville=2;
3406	toser=3;tos=2;	cough=3;cough=2;	tousser=3;toux=2;
3407	vejiga=2;	bladder=2;	vessie=2;
3408	velcro=2;		velcro=2;
3409	videocámara=2;cámara de vídeo=2;	video camara=2;video camera=2;	caméscope=2;caméra vidéo=2;
3410	vulva=2;vagina=2;	vulva=2;vagina=2;	vulve=2;vagin=2;
3411	zapatero=4;dependiente=2;vendedor=2;	shoemaker=4;shop assistant=2;salesclerk=2;shopkeeper=2;	cordonnier=4;vendeur=2;vendeur=2;
3412	ñ=4;letra=2;	ñ=4;letter (alphabetical)=2;	lettre=2;
3413	signo barra=4;	bar sign=4;	signe barre (/)=4;
3414	abre admiracion=4;¡=6;		exclamation=4;
3415	abre interrogacion=4;¿=6;		interrogation=4;
3416	abre parentesis=4;	open parenthesis sign=4;	ouvrez la parenthèse=4;
3417	cierra admiración=4;!=6;	exclamation sign=4;!=6;	point d'exclamation=4;
3418	cierra interrogacion=4;?=6;	question mark=4;?=6;	point d'interrogation=4;
3419	cierra par&eacute;ntesis=4;	close parenthesis sign=4;	fermez la parenthèse=4;
3420	dos puntos=4;	colon=4;	deux points=4;
3421	juego de la Oca=4;oca=2;juego de mesa=2;	snakes and ladders=4;snakes and ladders=2;board game=2;	jeu de l'Oie=4;jeu de l'oie=2;jeux de table=2;
3422	punto y coma=4;	point and comma=4;	point virgule=4;
3423	signo igual=4;igual=6;mismo=4;misma=4;	equal sign=4;equal sign=6;the same=4;the same=4;	signe égal=4;égal=6;même=4;même=4;
3424	signo barra=4;	bar sign=4;	signe barre (/)=4;
3426	coche de policia=2;	police car=2;	voiture de police=2;
3427	comba=2;	skipping rope=2;	corde à sauter=2;
3428	hacer caca=3;cagar=3;evacuar=4;	go to the bathroom=3;to have a shit=3;evacuate=4;	faire caca=3;chier=3;évacuer=4;
3429	hacer pis=3;pipí=2;mear=3;orinar=3;	go to the bathroom and pee=3;pee=2;to piss=3;to pee=3;to urinate=3;	faire pipi=3;pipi=2;
3430	paso de cebra=2;	zebra crossing=2;	passage piéton=2;
3431	portero automático=2;	automatic door opener=2;	interphone=2;
4549	abierto=4;abierta=4;	open=4;open=4;	ouvert=4;ouverte=4;
4550	abrazar=3;abrazarse=3;	to embrace=3;to embrace=3;	serrer dans les bras=3;s'embrasser=3;
4551	accidente=2;chocar=3;choque=2;darse=3;encuentro=2;	accident=2;to crash=3;crash=2;to crash=3;meeting=2;	accident=2;heurter=3;choc=2;se cogner=3;rencontre=2;
4552	ácido=4;	acid=4;	acide=4;
4553	acostarse en la cama=4;acostar=3;acostarse=3;	to lay down in the bed=4;to put to bed=3;to go to bed=3;	se coucher dans le lit=4;coucher=3;se coucher=3;
4554	actor=2;intérprete=2;artista=2;actuar=3;interpretar=3;	actor=2;interpreter=2;artist=2;to act=3;to perform=3;	acteur=2;interprète=2;artiste =2;jouer=3;interpréter=3;
4555	actriz=2;intérprete=2;actuar=3;	actress=2;interpreter=2;to act=3;	actrice=2;interprète=2;jouer=3;
4556	ahorrar=3;	save=3;	économiser=3;
4557	alto=4;mayor=4;	high=4;greater (than)=4;	grand=4;plus grand=4;
4558	amar=3;querer=3;enamorados=4;novios=2;	to love=3;love=3;lovers=4;lovers=2;	aimer=3;vouloir=3;amoureux=4;amoureux=2;
4559	ancho=4;ancha=4;	width=4;wide=4;	large=4;large=4;
4560	anciano=4;viejo=4;abuelo=2;persona=2;	elderly=4;old=4;grandfather=2;person=2;	vieux=4;vieux=4;grand-père=2;personne=2;
4561	apagar la luz=3;	turn off the light=3;	éteindre la lumière=3;
4562	apagar=3;	put out=3;	éteindre=3;
4563	aplaudir=3;dar palmas=3;	to applaud=3;to clap=3;	applaudir=3;aplaudir=3;
4564	árbitro=2;	referee=2;	arbitre=2;
4565	arena=2;arenoso=4;	sand=2;sandy=4;	sable=2;sablonneux=4;
4566	arreglado=4;arreglada=4;	tidy=4;fixed=4;repaired=4;	arrangement=4;arrangement=4;
4568	áspero=4;	coarse=4;	âpre=4;
4569	astronauta=2;cosmonauta=2;	astronaut=2;astronaut=2;	astronaute=2;cosmonaute=2;
4570	ayudar=3;cooperar=3;	to help=3;to cooperate=3;	aider=3;
4571	bajo=4;menor=4;	low=4;smaller=4;	petit=4;inférieur=4;
4572	balancín=2;	seesaw=2;	rocking-chair=2;
4573	bar=2;cafetería=2;	bar=2;cafeteria=2;	bar=2;cafétéria=2;
4574	barato=4;económico=4;	cheap=4;inexpensive=4;	bon marché=4;économique=4;
4575	bebida=2;bebidas=2;	drink=2;drinks=2;	boisson=2;boissons=2;
4576	besar=3;dar un beso=3;beso=2;	kiss=3;give a kiss=3;kiss=2;	embrasser=3;donner un bisou=3;
4577	biberón=2;	baby's bottle=2;	biberon=2;
4578	blando=4;	smooth=4;	mou=4;
4579	bolera=2;	bowling alley=2;	boulodrome=2;
4580	botas de montaña=2;botas=2;calzado=2;	mountain boots=2;boots=2;shoes=2;	chaussures de montagne=2;bottes=2;chaussures=2;
4581	bueno=4;buen=4;	good=4;good=4;	bon=4;bon=4;
4582	caer=3;	fall=3;	tomber=3;
4583	caliente=4;	hot=4;	chaud=4;
4585	cantante=2;artista=2;	singer=2;artist=2;	chanteur (masc.) / chanteuse (fém.)=2;artiste =2;
4587	cantimplora=2;	canteen=2;	gourde=2;
4588	cárcel=2;prisión=2;	prison=2;prison=2;jail=2;	prison=2;prison=2;
4589	caro=4;	expensive=4;	cher=4;
4591	cementerio=2;	cemetery=2;	cimetière=2;
4592	cena=2;	dinner=2;	dîner=2;
4593	cenar=3;	eat dinner=3;	dîner=3;
4594	cenicero=2;	ashtray=2;	cendrier=2;
4595	cerillas=2;	matches=2;	allumettes=2;
4596	cerrado=4;	closed=4;	fermé=4;
4597	chaleco salvavidas=2;	life jacket=2;	gilet de sauvetage=2;
4598	chiringuito=2;	open air bar=2;	buvette=2;
4599	chupete=2;	dummy=2;	tétine=2;
4600	invidente=2;ciega=4;	blind=2;blind=4;	non-voyant=2;aveugle=4;
4601	cigarrillo=2;cigarro=2;	cigarette=2;cigarette=2;	cigarette=2;cigarette=2;
4602	cine=2;función=2;	cinema=2;perfomance=2;	cinéma=2;représentation=2;
4603	círculo=2;	circle=2;	cercle=2;
4604	claro=4;	clear=4;	clair=4;
4605	coches de choque=2;autos de choque=2;	bumper cars=2;bumper cars=2;	voitures tamponneuses=2;autos tamponneuses=2;
4606	coger=3;agarrar=3;asir=3;tomar=3;sostener=3;	to take=3;to grip=3;to grasp=3;to take=3;hold=3;	prendre=3;accrocher=3;saisir=3;prendre=3;tenir=3;
4607	colchoneta=2;	air bed=2;	matelas gonflable=2;
4608	columpio=2;	swing=2;	balançoire=2;
4609	comer=3;	eat=3;	manger=3;
4610	comida=2;alimentos=2;alimento=2;	food=2;food=2;food=2;	nourriture=2;aliments=2;
4611	comida=2;	food=2;	nourriture=2;
4612	conchas marinas=2;conchas=2;	sea conch=2;shells=2;	coquilles de mer=2;coquilles=2;
4613	corazón=2;	heart shape=2;	cœur=2;
4614	corbata=2;	tie=2;	cravate=2;
4615	corto=4;	short=4;	court=4;
4616	cuadrado=6;	square=6;	carré=6;
4617	cucaracha=2;	cockroach=2;	cafard=2;
4618	cuerda de escalar=2;cuerda=2;	climbing rope=2;rope=2;	corde d'escalade=2;corde=2;
4619	cuervo=2;	raven=2;	corbeau=2;
4620	débil=4;flojo=4;	weak=4;weak=4;	faible=4;paresseux=4;
4621	décimo de lotería=2;lotería=2;lotería nacional=2;	share of lottery ticket=2;lottery=2;national lottery=2;	un billet de loterie=2;loterie=2;loterie nationale =2;
4623	delgado=4;flaco=4;seco=4;	slim=4;thin=4;skinny=4;	mince=4;maigre=4;sec=4;
4624	derecha=4;mano derecha=2;diestro=4;diestra=2;	right=4;right hand=2;right-handed=4;right-handed=2;	droite=4;main droite =2;droitier=4;droitière=2;
4625	desayunar=3;	breakfast=3;	prendre le petit déjeuner=3;
4626	desayuno=2;desayuno=2;	breakfast=2;breakfast=2;	petit déjeuner=2;petit déjeuner=2;
4627	desordenado=4;	messy=4;	désordonné=4;
4628	diferente=4;desigual=4;diferentes=4;distintas=4;distintos=4;diversos=4;varios=4;	different=4;uneven=4;different=4;different=4;different=4;diverse=4;several=4;	différent=4;inégal=4;différent=4;différents=4;différentes=4;différents=4;divers=4;plusieurs=4;
4629	difícil=4;complicado=2;	hard=4;complicated=2;	difficile=4;compliqué =2;
4630	dinero=2;pesetas=2;	money=2;money=2;	argent=2;argent=2;
4631	director=2;director de escuela=2;cargo=2;director=4;	director=2;principal=2;post=2;director=4;	directeur=2;directeur d'école=2;poste=2;directeur=4;
4632	directora=2;directora de escuela=2;cargo=2;	director=2;principal=2;post=2;	directrice=2;directeur d'école=2;poste=2;
4633	discoteca=2;	disco=2;	discothèque=2;
4634	discutir=3;	argue=3;	discuter=3;
4635	domador=3;	tamer=3;	dompteur=3;
4636	dulce=4;	sweet=4;	sucré=4;
4637	duro=4;	hard=4;	dur=4;
4638	empujar=3;	push=3;	pousser=3;
4639	encender=3;	light=3;	allumer=3;
4640	encendido=2;	light=2;	allumé=2;
4641	equilibrista=4;artista=2;	tightrope walker=4;artist=2;	équilibriste=4;artiste =2;
4642	esconder=3;desaparecer=3;	hide=3;to disappear=3;	cacher=3;disparaitre=3;
4643	estrecho=4;	narrow=4;	étroit=4;
4644	estrella=2;	star shaped=2;	étoile=2;
4645	fácil=4;sencillo=4;	easy=4;simple=4;	facile=4;simple=4;
4646	faro=2;	lighthouse=2;	phare=2;
4647	fea=4;	ugly=4;	laide=4;
4648	feo=4;	ugly=4;	laid=4;
4649	feria=2;	funfair=2;	foire=2;
4650	flotador=2;	floater=2;	bouée=2;
4651	formas=2;	forms / shapes=2;	formes=2;
4652	helado=4;frío=4;	frozen=4;cold=4;	glacé=4;froid=4;
4653	fruta=2;frutas=2;	fruit=2;fruits=2;	fruit=2;fruits=2;
4654	fuego=2;	fire=2;	feu=2;
4655	fuerte=4;robusto=4;	strong=4;sturdy=4;	fort=4;robuste=4;
4656	gordo=4;obeso=4;rollizo=4;regordete=4;	fat=4;	gros=4;
4657	gorrión=2;	sparrow=2;	moineau=2;
4658	grande=4;mayor=4;gran=4;	large=4;greater (than)=4;big=4;	grand=4;plus grand=4;grand=4;
4659	guapa=4;bella=4;	pretty=4;beautiful=4;	jolie=4;belle=4;
4660	guapo=4;bello=4;	handsome=4;beautiful=4;	beau=4;beau=4;
4661	guindilla=3;guindilla=2;	chilli=3;chilli=2;	piment vert ou rouge=3;piment vert=2;
4662	hablar por teléfono=3;telefonear=3;telefonear=3;llamar=3;	speak on the phone=3;telephone=3;to telephone=3;to phone=3;	parler au téléphone=3;téléphoner=3;téléphoner=3;appeler=3;
4663	hexágono=6;	hexagon=6;	hexagone=6;
4664	hoguera=2;arder=3;	bonfire=2;to burn=3;	feu de joie=2;
4665	hombre=2;extranjero=2;persona=2;persona=2;hombre=2;vestido=4;	man=2;foreigner=2;person=2;person=2;human (man)=2;dressed=4;	homme=2;étranger=2;personne=2;personne=2;homme=2;
4666	hucha=2;	piggybank=2;	tirelire=2;
4667	igual=6;igual=4;mismo=4;misma=4;tales=4;iguales=4;	equal sign=6;equal/same=4;the same=4;the same=4;such=4;equals=4;	égal=6;égal=4;même=4;même=4;tels =4;égaux=4;
4668	incendio=2;	fire=2;	incendie=2;
4669	inundación=2;tsunami=2;	flood=2;	inondation=2;
4670	ir de excursión=4;excursión=2;ir=3;seguir=3;viajeros=2;	go on a trip=4;trip=2;to go=3;to follow=3;travelers=2;	partir en excursion=4;excursion=2;aller=3;suivre=3;voyageurs=2;
4671	ir de excursión en autobus=3;excursión=2;ir=3;viajar=3;	go on a trip in a bus=3;trip=2;to go=3;to travel=3;	aller en excursion en autobus=3;excursion=2;aller=3;voyager=3;
4672	izquierda=4;	left=4;	gauche=4;
4673	joven=4;adolescente=4;	young=4;teenager=4;	jeune=4;adolescent=4;
4674	ladrón=2;caco=2;delincuente=2;chorizo=2;bandido=2;	thief=2;burglar=2;criminal=2;thief=2;bandit=2;	voleur=2;voleur=2;délinquant=2;voleur=2;bandit=2;
4675	largo=4;	long=4;	long=4;
4676	lento=4;despacio=4;	slow=4;slow=4;	lent=4;doucement=4;
4677	levantarse de la silla=3;levantarse=3;levantar=3;	get up from the chair=3;get up=3;to straighten=3;	se lever de la chaise=3;se lever=3;lever=3;
4678	libreta=2;	bank book=2;	cahier=2;
4679	ligero=4;	light=4;	léger=4;
4680	limpio=4;	clean=4;	propre=4;
4681	línea curva=2;	curved line=2;	ligne courbe=2;
4682	línea ondulada=2;	wavy line=2;	ligne ondulée=2;
4683	línea quebrada=2;	crooked line=2;	ligne cassée=2;
4684	línea=2;línea recta=2;	line=2;straight line=2;	ligne=2;ligne droite=2;
4685	liso=4;	smooth=4;	lisse=4;
4686	llamar=3;gritar=3;vociferar=3;	call=3;shout=3;to shout=3;	appeler=3;crier=3;vociférer=3;
4687	llamar a la puerta=3;llamar=3;	call at the door=3;to ring=3;	sonner à la porte=3;appeler=3;
4688	lleno=4;	full=4;	plein=4;
4689	ludoteca=2;	toy library=2;	ludothèque=2;
4690	malo=4;malvado=4;	bad=4;wicked=4;	mauvais=4;méchant=4;scélérat=4;
4691	marcar teléfono=3;telefonear=3;llamar=3;marcar=3;	dial a phone number=3;to telephone=3;to phone=3;to dial=3;	téléphoner=3;téléphoner=3;appeler=3;marquer=3;
4692	mechero=2;encendedor=2;	lighter=2;lighter=2;	briquet=2;briquet=2;
4693	mediano=4;	medium=4;	moyen=4;
4694	merendar=3;	have tea=3;	goûter=3;
4695	merienda=2;merienda=2;	tea=2;snack=2;	goûter=2;goûter=2;
4696	mochila=2;	rucksack=2;	sac à dos=2;
4697	mojado=4;mojar=3;calar=3;	wet=4;wet=3;to soak=3;	mouillé=4;mouiller=3;transpercer=3;
4698	monedero=2;	purse=2;	porte-monnaie=2;
4699	montaña rusa=2;	roller coaster=2;	montagne russe=2;
4700	morder=3;	bite=3;	mordre=3;
4701	mosquetón=2;	D-ring=2;	mousqueton=2;
4702	mudo=4;	dumb=4;	muet=4;
4703	mujer=2;extranjera=4;persona=2;persona=2;	woman=2;foreigner=4;person=2;person=2;	femme=2;étrangère=4;personne=2;personne=2;
4704	noria=2;	Ferris wheel=2;	grande roue=2;
4705	nuevo=4;	new=4;	nouveau=4;
4706	ola=2;	wave=2;	vague=2;
4707	ordenado=4;	organised=4;	rangée=4;
4708	orientador=4;	counsellor=4;	conseiller=4;
4709	orientadora=4;	counsellor (female)=4;	conseillère=4;
4710	oscuro=4;	dark=4;	sombre=4;
4711	ovalado=6;	oval=6;	ovale=6;
4712	pajarita=2;	bow tie=2;	nœud papillon=2;
4713	pedal=2;	pedal=2;	pédale=2;
4714	pegar=3;golpear=3;maltratar=3;agredir=3;	hit=3;hit=3;ill-treated=3;to assault=3;	coller=3;donner un coup=3;maltraiter=3;attaquer=3;
4715	pentágono=2;	pentagon=2;	pentagone=2;
4716	pequeño=4;menor=4;pequeña=4;	small=4;smaller=4;small=4;tiny=4;	petit=4;inférieur=4;petite=4;
4717	pesado=4;pesar=3;pesas=2;	heavy=4;to weigh=3;weights=2;	lourd=4;peser=3;poids=2;
4718	pescar=3;pesca=2;pescador=2;	fish=3;fishing=2;fisherman=2;	pêcher=3;pêche=2;pêcheur=2;
4719	picante=4;	spicy=4;	piquant=4;
4720	piojo=2;liendre=2;parásito=2;	lice=2;nit=2;parasite=2;	pou=2;lente=2;parasite =2;
4721	piolet=2;	ice axe=2;	piolet=2;
4722	pipa=2;	pipe=2;	pipe=2;
4723	pobre=4;indigente=2;pedir=3;mendigo=2;	poor=4;homeless=2;to beg=3;beggar=2;	pauvre=4;indigent=2;demander=3;mendiant=2;
4724	poni=2;	pony=2;	poney=2;
4725	preso=2;prisionero=2;recluso=2;convicto=2;presidiario=2;	prisoner=2;prisoner=2;inmate=2;prisoner=2;convict=2;convict=2;inmate=2;prisoner=2;	prisonnier=2;prisonnier =2;reclus =2;prisionnier=2;prisionnier=2;
4726	primero=4;primero=4;primer=4;	first=4;first=4;first=4;	premier=4;premier=4;premier=4;
4727	pulga=2;parásito=2;	flea=2;parasite=2;	puce=2;parasite =2;
4728	puro=2;	cigar=2;	cigare=2;
4729	quiniela=2;apuesta=2;	football pools=2;bet=2;	loto foot=2;pari=2;
4731	rectángulo=6;	rectangle=6;	rectangle=6;
4732	refresco=2;bebida=2;	soft drink=2;drink=2;	boisson fraîche=2;boisson=2;
4733	rico=4;acaudalado=4;millonario=4;adinerado=4;	rich=4;wealthy=4;millionaire=4;wealthy=4;	riche=4;riche=4;millionaire=4;riche=4;
4734	rombo=2;	rhombus=2;	losange=2;
4735	romper=3;romper=3;dividir=3;partir=3;	to break=3;break=3;to divide=3;divide=3;	casser=3;casser=3;diviser=3;partir=3;
4736	roto=4;	broken=4;	cassé=4;
4737	rugoso=4;	wrinkled=4;	rugueux=4;
4738	saco de dormir=2;saco=2;	sleeping bag=2;sack=2;	sac de couchage=2;sac=2;
4739	salado=4;	salty=4;	salé=4;
4740	saludar=3;dar la mano=3;	greet=3;shake hands=3;	saluer=3;donner la main=3;
4741	seco=4;	dry=4;	sec=4;
4742	secretaria=2;cargo=2;	secretary=2;post=2;	secrétaire=2;poste=2;
4743	secretario=4;cargo=2;	secretary=4;post=2;	secrétaire=4;poste=2;
4744	señor=4;	an older man=4;	monsieur=4;
4745	señora=4;	an older woman=4;	madame=4;
4746	sombrilla=2;sombrilla de playa=2;	sunshade=2;parasol=2;	parasol=2;parasol=2;
4747	soplar=3;	to blow=3;	souffler=3;
4748	sordo=4;	deaf=4;	sourd=4;
4749	sordomudo=4;	deaf and dumb=4;	sourd-muet=4;
4750	sucio=4;manchado=4;mugriento=4;sucia=4;	dirty=4;stained=4;filthy=4;dirty=4;	sale=4;taché=4;sale=4;sale=4;
4751	tarjeta de crédito=2;tarjeta=2;tarjeta=2;	credit card=2;card=2;credit card=2;	carte bancaire=2;carte=2;carte=2;
4752	tabla de surf=2;surf=2;tabla=2;	surf board=2;surf=2;board=2;	planche de surf=2;surf=2;planche=2;
4753	tabla de windsurf=2;tabla=2;windsurf=2;	windsurfing board=2;board=2;windsurf=2;	planche de windsurf=2;planche=2;windsurf=2;
4754	teatro de marionetas=2;función=2;	puppet theatre=2;perfomance=2;	théâtre de marionnettes=2;représentation=2;
4755	terremoto=2;temblor=2;seísmo=2;catástrofe=2;	earthquake=2;tremor=2;earthquake=2;	tremblement de terre=2;tremblement =2;séisme=2;
